gvkey,month_year,asset_value,liabilities_total,risk_free_rate,log_asset_debt_ratio,merton_pd_garch,d2_garch,volatility_garch,merton_pd_regime,d2_regime,volatility_regime,merton_pd_msgarch,d2_msgarch,volatility_msgarch
14140,2010-08,1196418301192.738,1136586.225,0.01421,13.866813672177242,1.5945673534709784e-164,27.310430582394545,0.5036246045095345,0.0,163.19270711490256,0.08503693747808506,0.0,95.85853704799591,0.1446981700234821
14140,2010-09,1197072701419.4634,1136586.225,0.014205,13.86736048872455,4.593027040841583e-168,27.60693546764206,0.4983312432789062,0.0,319.8491010638266,0.04339741388920929,0.0,177.09657829356513,0.0783668151219873
14140,2010-10,1195653185052.891,1136586.225,0.014954,13.866173962059598,3.846546379531555e-171,27.862066917734957,0.4938324482252051,0.0,306.84376515009467,0.04523508844527679,0.0,178.55810100296037,0.077723202901306
14140,2010-11,1179617413283.9148,1136586.225,0.015405,13.85267148751035,1.4580362969739607e-173,28.06120233199475,0.4899312583229608,0.0,93.31032384402597,0.14850499975968853,0.0,49.90992907840837,0.277092885310239
14140,2010-12,1185176945191.2544,1136586.225,0.015261,13.857373411912329,5.083096553417388e-176,28.261895006649784,0.4866697956272273,0.0,65.31235557211278,0.21206017653709655,0.0,146.78445112499517,0.0944798381961453
14140,2011-01,1224105892414.9543,1168667.0,0.0155,13.86185746866703,3.802895244135811e-178,28.434367015291535,0.4839306956324829,1.1545985594166024e-12,7.014410970192315,1.758084467030115,1.3730516541035863e-11,6.659580463267765,1.831869759401609
14140,2011-02,1223278134396.5947,1168667.0,0.01714,13.861181025541754,3.9452084188263486e-178,28.43307651148179,0.4839856138251476,0.0,78.80620054404343,0.17591063462204956,0.0,50.60374794709425,0.2735156226392251
14140,2011-03,1214250491941.7524,1168667.0,0.019240999999999998,13.853773782292107,7.434709601334828e-180,28.572243934583884,0.4814847937902033,0.0,219.8265040269122,0.06309987072237368,0.0,119.57220975074007,0.115965831643852
14140,2011-04,1216331842458.0425,1168667.0,0.020856,13.85548641798074,1.3901047797892733e-181,28.711011615181093,0.4793099452783792,0.0,318.045176598381,0.04362710638839936,0.0,176.28284940019964,0.0786987827572595
14140,2011-05,1212939620811.9092,1168667.0,0.021471,13.852693626889026,6.906874957878798e-183,28.815256738476617,0.4775299189600588,0.0,311.09010970441585,0.04459534334841607,0.0,173.001536071162,0.080178191885859
14140,2011-06,1210422330255.673,1168667.0,0.021440999999999998,13.850616106887912,4.5343765908075854e-184,28.90950250916271,0.4759266954798666,0.0,316.48218313340976,0.043828996877707464,0.0,177.09604176579154,0.0783133856376336
14140,2011-07,1204374680991.955,1168667.0,0.021827,13.845607270220162,5.199520960300228e-185,28.98423014141859,0.4745625261562002,0.0,281.86544621691365,0.04919448058592166,0.0,154.06885994061514,0.0899817517812289
14140,2011-08,1197137114139.079,1168667.0,0.020969,13.8395797430767,9.297685099052636e-186,29.04348969900172,0.4733765198598686,0.0,264.3870472592893,0.052420021923901196,0.0,142.41060736513447,0.0972948283672262
14140,2011-09,1195545126096.588,1168667.0,0.020669,13.838249028742263,1.62807406809452e-186,29.103348968196315,0.4723633177672817,0.0,320.4122757486275,0.043250473767346205,0.0,179.48277495946687,0.0771992642116993
